report_period_start,report_period_end,interval_start,interval_end,node,namespace,pod,pod_usage_cpu_core_seconds,pod_request_cpu_core_seconds,pod_limit_cpu_core_seconds,pod_usage_memory_byte_seconds,pod_request_memory_byte_seconds,pod_limit_memory_byte_seconds,node_capacity_cpu_cores,node_capacity_cpu_core_seconds,node_capacity_memory_bytes,node_capacity_memory_byte_seconds,resource_id,pod_labels
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-1,openshift-cluster-node-tuning-operator,cluster-node-tuning-operator-86c6b6f8cd-pbhnb,2.023666,36.000000,,212875837440.000000,75497472000.000000,,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_name:cluster-node-tuning-operator|label_pod_template_hash:86c6b6f8cd
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-2,openshift-sdn,sdn-565kh,25.982895,396.000000,,786636226560.000000,830472192000.000000,,32.000000,115200.000000,405709991936.000000,1460555970969600.000000,20350a8d-2ccc-4868-b447-5e2ac1dc2b92,label_app:sdn|label_component:network|label_controller_revision_hash:74769fb469|label_openshift_io_component:network|label_pod_template_generation:2|label_type:infra
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-1,open-cluster-management-agent-addon,klusterlet-addon-operator-7895f74db5-bsxr7,250.256944,,,2509583155200.000000,,,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_name:klusterlet-addon-operator|label_pod_template_hash:7895f74db5
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-2,openshift-marketplace,certified-operators-rwctq,280.568636,36.000000,,2172127887360.000000,188743680000.000000,,32.000000,115200.000000,405709991936.000000,1460555970969600.000000,20350a8d-2ccc-4868-b447-5e2ac1dc2b92,label_olm_catalogSource:certified-operators
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-0,openshift-etcd,etcd-os-ctrl-0,393.855512,1260.000000,,4962582528000.000000,3246391296000.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_app:etcd|label_etcd:true|label_k8s_app:etcd|label_revision:4
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-1,openshift-apiserver,apiserver-585c95b857-9gx8n,79.450025,396.000000,,3951623946240.000000,943718400000.000000,,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_apiserver:true|label_app:openshift-apiserver-a|label_openshift_apiserver_anti_affinity:true|label_pod_template_hash:585c95b857|label_revision:1
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-2,openshift-marketplace,certified-operators-pggd9,,0.600000,,0.000000,3145728000.000000,,32.000000,115200.000000,405709991936.000000,1460555970969600.000000,20350a8d-2ccc-4868-b447-5e2ac1dc2b92,label_catalogsource_operators_coreos_com_update:certified-operators
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-1,openshift-config-operator,openshift-config-operator-c575f674f-mr8m7,33.869463,36.000000,,290289991680.000000,188743680000.000000,,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_app:openshift-config-operator|label_pod_template_hash:c575f674f
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-0,openshift-apiserver,apiserver-585c95b857-tgzsf,79.602194,396.000000,,3977185935360.000000,943718400000.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_apiserver:true|label_app:openshift-apiserver-a|label_openshift_apiserver_anti_affinity:true|label_pod_template_hash:585c95b857|label_revision:1
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-0,openshift-kube-controller-manager,kube-controller-manager-os-ctrl-0,125.394500,288.000000,,2883441868800.000000,1887436800000.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_app:kube-controller-manager|label_kube_controller_manager:true|label_revision:12
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-1,openshift-machine-config-operator,machine-config-operator-5bc694bbfd-l4cfn,15.983443,72.000000,,519559495680.000000,188743680000.000000,,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_k8s_app:machine-config-operator|label_pod_template_hash:5bc694bbfd
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-0,openshift-cluster-samples-operator,cluster-samples-operator-77799789ff-xrnm4,7.456935,72.000000,,595795968000.000000,377487360000.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_name:cluster-samples-operator|label_pod_template_hash:77799789ff
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-2,openshift-machine-api,metal3-image-cache-c9qnb,0.116534,,,164089036800.000000,,,32.000000,115200.000000,405709991936.000000,1460555970969600.000000,20350a8d-2ccc-4868-b447-5e2ac1dc2b92,label_baremetal_openshift_io_cluster_baremetal_operator:metal3-image-cache|label_controller_revision_hash:76b7987d77|label_k8s_app:metal3|label_pod_template_generation:2
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-2,openshift-multus,multus-admission-controller-lsvh9,4.673457,72.000000,,389902172160.000000,75497472000.000000,,32.000000,115200.000000,405709991936.000000,1460555970969600.000000,20350a8d-2ccc-4868-b447-5e2ac1dc2b92,label_app:multus-admission-controller|label_component:network|label_controller_revision_hash:85dd78bb8|label_namespace:openshift-multus|label_openshift_io_component:network|label_pod_template_generation:2|label_type:infra
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-0,openshift-kube-storage-version-migrator,migrator-79bcf64b96-nk6rl,0.732308,36.000000,,214443048960.000000,754974720000.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_app:migrator|label_pod_template_hash:79bcf64b96
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-2,koku-metrics-operator,koku-metrics-controller-manager-6d56f5f5c9-b2wnj,5.797835,,,126352588800.000000,,,32.000000,115200.000000,405709991936.000000,1460555970969600.000000,20350a8d-2ccc-4868-b447-5e2ac1dc2b92,label_control_plane:controller-manager|label_pod_template_hash:6d56f5f5c9
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-2,openshift-kube-apiserver,kube-apiserver-os-ctrl-2,1132.308097,1044.000000,,13277538385920.000000,4620445286400.000000,,32.000000,115200.000000,405709991936.000000,1460555970969600.000000,20350a8d-2ccc-4868-b447-5e2ac1dc2b92,label_apiserver:true|label_app:openshift-kube-apiserver|label_revision:16
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-2,openshift-etcd,etcd-os-ctrl-2,606.701579,1260.000000,,4436540866560.000000,3246391296000.000000,,32.000000,115200.000000,405709991936.000000,1460555970969600.000000,20350a8d-2ccc-4868-b447-5e2ac1dc2b92,label_app:etcd|label_etcd:true|label_k8s_app:etcd|label_revision:4
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-0,openshift-sdn,ovs-g4cpq,0.049452,54.000000,,17296588800.000000,1509949440000.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_app:ovs|label_component:network|label_controller_revision_hash:5757cd6d9f|label_openshift_io_component:network|label_pod_template_generation:2|label_type:infra
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-1,open-cluster-management-agent-addon,klusterlet-addon-policyctrl-config-policy-698bb4b4c5-v4dhv,55.671234,,,218706739200.000000,483183820800.000000,966367641600.000000,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_app:policy-config-policy|label_chart:policy-2.2.0|label_component:governance|label_controller:operator|label_heritage:Helm|label_name:config-policy-ctrl|label_pod_template_hash:698bb4b4c5|label_release:klusterlet-addon-policyctrl
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-2,openshift-multus,network-metrics-daemon-tpx5c,4.787291,72.000000,,386659123200.000000,452984832000.000000,,32.000000,115200.000000,405709991936.000000,1460555970969600.000000,20350a8d-2ccc-4868-b447-5e2ac1dc2b92,label_app:network-metrics-daemon|label_component:network|label_controller_revision_hash:78696c777|label_openshift_io_component:network|label_pod_template_generation:2|label_type:infra
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-0,openshift-marketplace,marketplace-operator-6d6655dd69-4sl7b,17.213150,36.000000,,501482127360.000000,188743680000.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_name:marketplace-operator|label_pod_template_hash:6d6655dd69
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-0,openshift-monitoring,openshift-state-metrics-594bf55f54-qxz5j,2.281452,10.800000,,459431608320.000000,717225984000.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_k8s_app:openshift-state-metrics|label_pod_template_hash:594bf55f54
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-2,openshift-marketplace,community-operators-xj9kg,,0.600000,,0.000000,3145728000.000000,,32.000000,115200.000000,405709991936.000000,1460555970969600.000000,20350a8d-2ccc-4868-b447-5e2ac1dc2b92,label_catalogsource_operators_coreos_com_update:community-operators
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-0,openshift-sdn,sdn-controller-hjffv,1.678276,36.000000,,319122309120.000000,188743680000.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_app:sdn-controller|label_controller_revision_hash:544fc9b5fb|label_pod_template_generation:2
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-2,openshift-kube-apiserver,installer-13-os-ctrl-2,,540.000000,540.000000,,720000000000.000000,720000000000.000000,32.000000,115200.000000,405709991936.000000,1460555970969600.000000,20350a8d-2ccc-4868-b447-5e2ac1dc2b92,label_app:installer
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-0,openshift-kni-infra,keepalived-os-ctrl-0,167.965551,720.000000,,784076144640.000000,1509949440000.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_app:kni-infra-vrrp
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-0,openshift-authentication-operator,authentication-operator-5d67b966b9-ng72j,173.183282,36.000000,,856499404800.000000,188743680000.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_app:authentication-operator|label_pod_template_hash:5d67b966b9
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-0,openshift-monitoring,node-exporter-7mltm,187.375966,32.400000,,396682444800.000000,792723456000.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_app_kubernetes_io_name:node-exporter|label_app_kubernetes_io_version:v1.0.1|label_controller_revision_hash:6cf58f8668|label_pod_template_generation:2
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-1,openshift-sdn,ovs-zrxjl,0.066745,54.000000,,17503027200.000000,1509949440000.000000,,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_app:ovs|label_component:network|label_controller_revision_hash:5757cd6d9f|label_openshift_io_component:network|label_pod_template_generation:2|label_type:infra
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-2,openshift-oauth-apiserver,apiserver-7b584d64f7-xhkwl,93.982817,540.000000,,1278375690240.000000,754974720000.000000,,32.000000,115200.000000,405709991936.000000,1460555970969600.000000,20350a8d-2ccc-4868-b447-5e2ac1dc2b92,label_apiserver:true|label_app:openshift-oauth-apiserver|label_oauth_apiserver_anti_affinity:true|label_pod_template_hash:7b584d64f7|label_revision:2
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-1,openshift-kube-apiserver,installer-15-os-ctrl-1,,540.000000,540.000000,,720000000000.000000,720000000000.000000,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_app:installer
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-2,openshift-operators,devworkspace-controller-7df954bf49-crmbw,12.372396,,,291903897600.000000,,,32.000000,115200.000000,405709991936.000000,1460555970969600.000000,20350a8d-2ccc-4868-b447-5e2ac1dc2b92,label_app_kubernetes_io_name:devworkspace-controller|label_app_kubernetes_io_part_of:devworkspace-operator|label_pod_template_hash:7df954bf49
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-0,openshift-kube-apiserver,installer-16-os-ctrl-0,,540.000000,540.000000,,720000000000.000000,720000000000.000000,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_app:installer
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-2,openshift-etcd,etcd-quorum-guard-5df9d7748f-jnqlt,21.554284,36.000000,,94441144320.000000,18874368000.000000,,32.000000,115200.000000,405709991936.000000,1460555970969600.000000,20350a8d-2ccc-4868-b447-5e2ac1dc2b92,label_k8s_app:etcd-quorum-guard|label_name:etcd-quorum-guard|label_pod_template_hash:5df9d7748f
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-1,openshift-sdn,sdn-controller-tg8sq,0.833496,36.000000,,272146513920.000000,188743680000.000000,,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_app:sdn-controller|label_controller_revision_hash:544fc9b5fb|label_pod_template_generation:2
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-1,openshift-kube-apiserver,kube-apiserver-os-ctrl-1,942.295336,1044.000000,,12213908275200.000000,4620445286400.000000,,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_apiserver:true|label_app:openshift-kube-apiserver|label_revision:16
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,,,,,,,,,,,,,,,label_controller_uid:0ddb5bfe-d178-4c48-9d13-b4f8d2c93a39|label_job_name:2bb65b1edf795caae8fa60066b7765c72f266cb697ef99cdb7385978c7f3835
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-0,openshift-controller-manager-operator,openshift-controller-manager-operator-5bddb55dcc-thm88,30.499000,36.000000,,462231797760.000000,188743680000.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_app:openshift-controller-manager-operator|label_pod_template_hash:5bddb55dcc
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-0,openshift-storage,rook-ceph-operator-5485fbd956-xggj5,4.161106,,,438666854400.000000,,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_app:rook-ceph-operator|label_pod_template_hash:5485fbd956
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-1,openshift-network-diagnostics,network-check-target-ns4wc,0.299088,36.000000,,92300820480.000000,56623104000.000000,,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_app:network-check-target|label_controller_revision_hash:5ffddf6685|label_kubernetes_io_os:linux|label_pod_template_generation:2
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-0,openshift-kube-apiserver-operator,kube-apiserver-operator-7df6755578-59bzh,148.026954,36.000000,,701708451840.000000,188743680000.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_app:kube-apiserver-operator|label_pod_template_hash:7df6755578
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-0,openshift-network-diagnostics,network-check-target-ck6dv,0.287717,36.000000,,108167577600.000000,56623104000.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_app:network-check-target|label_controller_revision_hash:5ffddf6685|label_kubernetes_io_os:linux|label_pod_template_generation:2
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-0,openshift-machine-config-operator,machine-config-server-g2sd8,0.237325,72.000000,,154820935680.000000,188743680000.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_controller_revision_hash:849f68cbd|label_k8s_app:machine-config-server|label_pod_template_generation:2
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-0,openshift-monitoring,grafana-59d7cd4978-dh85z,24.574983,18.000000,,652885770240.000000,452984832000.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_app:grafana|label_pod_template_hash:59d7cd4978
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-1,openshift-network-diagnostics,network-check-source-7c9c5f694-6glgw,14.536228,36.000000,,603360460800.000000,150994944000.000000,,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_app:network-check-source|label_kubernetes_io_os:linux|label_pod_template_hash:7c9c5f694
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-1,open-cluster-management-agent-addon,klusterlet-addon-iampolicyctrl-5cdf98898f-tcx2g,13.619857,72.000000,1800.000000,483703603200.000000,687026995200.000000,2098829721600.000000,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_app:klusterlet-addon-iampolicyctrl|label_chart:iam-policy-controller-2.2.0|label_heritage:Helm|label_k8s_app:iam-policy-controller|label_pod_template_hash:5cdf98898f|label_release:klusterlet-addon-iampolicyctrl
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-1,openshift-network-operator,network-operator-8468c67b97-mc8kp,32.549470,36.000000,,1018550108160.000000,188743680000.000000,,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_name:network-operator|label_pod_template_hash:8468c67b97
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-1,openshift-storage,noobaa-operator-6b877c87b8-brxrp,2.388797,,,149195980800.000000,,,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_app:noobaa|label_noobaa_operator:deployment|label_pod_template_hash:6b877c87b8
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-1,open-cluster-management-agent,klusterlet-64dd9cc648-7v7jp,17.880050,,,929621606400.000000,,,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_app:klusterlet|label_pod_template_hash:64dd9cc648
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-1,open-cluster-management-agent-addon,klusterlet-addon-search-777965bc67-7znw4,95.267540,72.000000,1800.000000,1054255349760.000000,603979776000.000000,2899102924800.000000,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_app:search|label_chart:search-2.2.0|label_component:search|label_controller:operator|label_heritage:Helm|label_pod_template_hash:777965bc67|label_release:klusterlet-addon-search
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-0,openshift-monitoring,kube-state-metrics-5858fdfff5-kpxkg,11.365230,14.400000,,612948295680.000000,452984832000.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_app_kubernetes_io_name:kube-state-metrics|label_app_kubernetes_io_version:v1.9.7|label_pod_template_hash:5858fdfff5
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-1,openshift-image-registry,node-ca-v4gh5,0.413707,36.000000,,294453411840.000000,37748736000.000000,,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_controller_revision_hash:6557fcc99f|label_name:node-ca|label_pod_template_generation:2
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-1,openshift-etcd,etcd-quorum-guard-5df9d7748f-v4x77,20.273544,36.000000,,94110351360.000000,18874368000.000000,,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_k8s_app:etcd-quorum-guard|label_name:etcd-quorum-guard|label_pod_template_hash:5df9d7748f
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-0,openshift-cluster-storage-operator,csi-snapshot-controller-operator-7774ccb69-q8rk4,16.555290,36.000000,,623020277760.000000,245366784000.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_app:csi-snapshot-controller-operator|label_pod_template_hash:7774ccb69
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 23:00:00 +0000 UTC,2021-04-29 23:59:59 +0000 UTC,os-ctrl-2,openshift-marketplace,community-operators-576w8,346.924938,36.000000,,3805381263360.000000,188743680000.000000,,32.000000,115200.000000,405709991936.000000,1460555970969600.000000,20350a8d-2ccc-4868-b447-5e2ac1dc2b92,label_olm_catalogSource:community-operators
